time,Azimuth,Pitch,Roll
54.256693,83.070,8.912,1.233
54.276894,82.006,8.912,1.233
54.307256,82.231,8.790,1.205
54.307984,82.223,8.814,1.119
54.310126,82.322,8.738,1.204
54.311185,82.273,8.787,1.107
54.311795,82.278,8.754,1.246
54.312470,82.235,8.791,1.189
54.312731,82.294,8.760,1.176
54.313236,82.222,8.795,1.204
54.313430,82.304,8.760,1.148
54.439845,82.304,8.760,1.148
54.476492,83.654,8.760,1.148
54.491827,83.612,8.772,1.208
54.492328,83.433,8.871,1.219
54.492673,83.390,8.887,1.262
54.493368,83.491,8.855,1.134
54.494931,83.558,8.803,1.207
54.495491,83.420,8.887,1.177
54.495839,83.567,8.804,1.177
54.496193,83.574,8.819,1.079
54.496581,83.568,8.806,1.163
54.616955,83.568,8.806,1.163
54.666130,83.671,8.753,1.135
54.666775,83.350,8.926,1.176
54.667077,83.680,8.721,1.276
54.667320,83.442,8.866,1.220
54.667558,83.647,8.767,1.135
54.669473,83.684,8.749,1.120
54.669904,83.471,8.853,1.204
54.670219,83.571,8.807,1.147
54.670589,83.456,8.850,1.262
54.677532,82.681,8.850,1.262
54.797639,82.681,8.850,1.262
54.846157,82.754,8.850,1.064
54.846782,82.738,8.832,1.191
54.847363,82.787,8.828,1.077
54.847649,82.741,8.827,1.204
54.847887,82.745,8.815,1.247
54.848119,82.955,8.693,1.248
54.848542,82.859,8.758,1.204
54.848777,82.682,8.853,1.247
54.849031,82.700,8.836,1.276
54.877170,82.495,8.836,1.276
54.976892,82.495,8.836,1.276
55.027962,82.601,8.805,1.136
55.030773,82.537,8.836,1.163
55.032563,82.522,8.839,1.190
55.032990,82.679,8.755,1.163
55.033351,82.484,8.858,1.203
55.033638,82.593,8.817,1.104
55.033916,82.607,8.778,1.248
55.034220,82.516,8.836,1.220
55.036393,82.480,8.869,1.162
55.076747,84.741,8.869,1.162
55.157450,84.741,8.869,1.162
55.209051,84.705,8.885,1.191
55.209917,84.825,8.818,1.177
55.210660,84.929,8.770,1.105
55.211269,84.861,8.802,1.148
55.211795,84.770,8.857,1.134
55.212182,84.735,8.875,1.150
55.212812,84.776,8.836,1.234
55.213185,84.866,8.787,1.217
55.213533,84.885,8.783,1.178
55.277986,82.762,8.783,1.178
55.340505,82.762,8.783,1.178
55.391824,82.495,8.938,1.176
55.392437,82.797,8.754,1.218
55.392840,82.689,8.813,1.233
55.393162,82.721,8.804,1.191
55.393831,82.891,8.706,1.189
55.394169,82.689,8.835,1.133
55.395797,82.892,8.705,1.191
55.396188,82.647,8.859,1.136
55.398447,82.562,8.899,1.176
55.476220,82.470,8.899,1.176
55.516545,82.470,8.899,1.176
55.566753,82.521,8.872,1.160
55.567690,82.415,8.950,1.091
55.568406,82.608,8.808,1.220
55.568922,82.583,8.820,1.234
55.569206,82.634,8.790,1.233
55.569506,82.586,8.855,1.063
55.570069,82.616,8.822,1.135
55.570580,82.559,8.825,1.275
55.570859,82.614,8.811,1.190
55.676685,83.376,8.811,1.190
55.697283,83.376,8.811,1.190
55.745977,83.398,8.796,1.202
55.746599,83.347,8.834,1.163
55.746920,83.448,8.770,1.190
55.747330,83.252,8.880,1.204
55.748223,83.365,8.806,1.248
55.748694,83.339,8.821,1.250
55.749394,83.563,8.715,1.133
55.749714,83.492,8.748,1.175
55.750061,83.297,8.866,1.149
55.877775,82.876,8.866,1.149
55.878347,82.876,8.866,1.149
55.927217,82.938,8.833,1.136
55.927636,82.981,8.816,1.102
55.928045,82.859,8.867,1.190
55.928334,82.954,8.819,1.161
55.928649,82.876,8.844,1.249
55.929237,82.882,8.859,1.162
55.929819,82.850,8.866,1.220
55.930119,82.819,8.877,1.248
55.930483,83.016,8.786,1.148
56.058609,83.016,8.786,1.148
56.077140,83.337,8.786,1.148
56.110869,83.226,8.860,1.104
56.111180,83.336,8.792,1.120
56.111344,83.147,8.892,1.175
56.111519,83.238,8.841,1.162
56.111650,83.169,8.861,1.262
56.112473,83.301,8.816,1.106
56.112700,83.259,8.820,1.205
56.113112,83.373,8.765,1.149
56.113301,83.265,8.807,1.250
56.237146,83.265,8.807,1.250
56.277139,83.002,8.807,1.250
56.285470,83.121,8.764,1.132
56.285649,83.119,8.767,1.121
56.285799,83.017,8.808,1.206
56.285903,82.955,8.840,1.220
56.286004,83.008,8.813,1.204
56.286164,82.966,8.852,1.135
56.286427,82.983,8.837,1.161
56.286616,83.080,8.784,1.147
56.286727,82.997,8.823,1.190
56.418403,82.997,8.823,1.190
56.466677,83.090,8.772,1.176
56.467009,82.864,8.887,1.248
56.467298,83.120,8.755,1.178
56.467484,82.920,8.867,1.190
56.467705,82.930,8.864,1.177
56.467881,83.017,8.818,1.159
56.468085,82.994,8.819,1.217
56.468259,83.183,8.722,1.161
56.468715,83.038,8.807,1.151
56.477106,83.942,8.807,1.151
56.597434,83.942,8.807,1.151
56.645603,83.887,8.848,1.106
56.645767,83.828,8.855,1.247
56.646143,83.719,8.924,1.219
56.646555,83.859,8.845,1.207
56.646696,83.977,8.787,1.150
56.646834,83.760,8.903,1.205
56.646945,83.811,8.856,1.292
56.647275,83.929,8.791,1.274
56.647399,83.977,8.792,1.120
56.676263,82.684,8.792,1.120
56.778205,82.684,8.792,1.120
56.829428,82.644,8.803,1.178
56.830008,82.546,8.867,1.147
56.830942,82.666,8.800,1.134
56.831440,82.545,8.873,1.120
56.831864,82.570,8.843,1.191
56.837021,82.695,8.780,1.151
56.837673,82.588,8.818,1.262
56.838004,82.504,8.875,1.219
56.838461,82.623,8.806,1.219
56.877447,84.966,8.806,1.219
56.957142,84.966,8.806,1.219
57.005412,84.861,8.892,1.078
57.006180,84.987,8.787,1.263
57.007088,84.961,8.809,1.218
57.007742,84.941,8.819,1.232
57.008282,84.951,8.820,1.191
57.008564,84.951,8.820,1.191
57.009035,84.835,8.891,1.163
57.009687,84.945,8.813,1.247
57.010010,84.890,8.857,1.176
57.081252,83.964,8.857,1.176
57.137598,83.964,8.857,1.176
57.186549,84.005,8.818,1.262
57.186880,83.990,8.835,1.218
57.187360,84.181,8.733,1.176
57.187613,84.145,8.751,1.191
57.187775,84.071,8.809,1.105
57.187949,83.942,8.859,1.233
57.188095,84.007,8.827,1.204
57.188235,84.040,8.817,1.160
57.188391,83.932,8.892,1.091
57.278161,83.466,8.892,1.091
57.316670,83.466,8.892,1.091
57.366681,83.553,8.827,1.162
57.367311,83.769,8.705,1.148
57.367662,83.529,8.818,1.274
57.367962,83.595,8.822,1.064
57.368303,83.475,8.875,1.149
57.368578,83.579,8.818,1.134
57.368884,83.766,8.699,1.190
57.369137,83.431,8.889,1.205
57.369798,83.580,8.794,1.248
57.477895,83.374,8.794,1.248
57.497005,83.374,8.794,1.248
57.548856,83.414,8.800,1.105
57.549256,83.478,8.751,1.163
57.549728,83.284,8.876,1.106
57.549950,83.314,8.831,1.233
57.550361,83.367,8.819,1.147
57.550598,83.365,8.810,1.192
57.550783,83.300,8.845,1.205
57.550993,83.137,8.958,1.122
57.551153,83.281,8.845,1.262
57.678746,83.682,8.845,1.262
57.679102,83.682,8.845,1.262
57.728217,83.940,8.722,1.147
57.729032,83.801,8.787,1.217
57.729356,83.670,8.866,1.192
57.729673,83.908,8.740,1.147
57.729955,83.822,8.770,1.247
57.730424,83.680,8.869,1.148
57.730717,83.685,8.866,1.149
57.730991,83.799,8.788,1.219
57.731354,83.724,8.838,1.178
57.856810,83.724,8.838,1.178
57.875208,82.956,8.838,1.178
57.906869,82.914,8.855,1.208
57.907288,82.907,8.878,1.121
57.907560,83.084,8.754,1.232
57.907807,82.825,8.901,1.233
57.908063,82.925,8.853,1.190
57.908297,83.067,8.781,1.149
57.908928,83.040,8.787,1.192
57.909216,82.861,8.889,1.191
57.909466,82.929,8.856,1.164
58.036774,82.929,8.856,1.164
58.075900,84.941,8.856,1.164
58.089087,85.056,8.792,1.134
58.089848,84.995,8.821,1.179
58.090226,85.095,8.765,1.159
58.091019,84.851,8.910,1.162
58.091584,84.910,8.862,1.232
58.092069,84.952,8.855,1.134
58.092573,84.931,8.850,1.234
58.093015,85.065,8.802,1.049
58.093433,85.047,8.786,1.204
58.216823,85.047,8.786,1.204
58.267884,85.017,8.819,1.118
58.268762,84.933,8.871,1.106
58.269259,84.861,8.902,1.175
58.271614,84.997,8.825,1.147
58.272214,85.059,8.791,1.132
58.273427,85.099,8.749,1.232
58.274406,84.912,8.864,1.220
58.274877,85.064,8.777,1.193
58.275680,85.011,8.824,1.107
58.278742,84.267,8.824,1.107
58.397156,84.267,8.824,1.107
58.447459,84.441,8.726,1.105
58.447819,84.260,8.818,1.162
58.448414,84.200,8.839,1.232
58.448709,84.323,8.790,1.120
58.448891,84.190,8.852,1.192
58.449089,84.304,8.801,1.121
58.449244,84.134,8.889,1.163
58.449409,84.150,8.861,1.262
58.449554,84.218,8.852,1.107
58.474536,84.715,8.852,1.107
58.575860,84.715,8.852,1.107
58.625358,84.797,8.807,1.090
58.626074,84.636,8.883,1.190
58.626956,84.844,8.775,1.118
58.627443,84.872,8.741,1.220
58.627790,84.602,8.889,1.262
58.628130,84.785,8.797,1.192
58.628424,84.828,8.763,1.235
58.628650,84.641,8.887,1.148
58.628894,84.801,8.782,1.216
58.675197,83.726,8.782,1.216
58.756703,83.726,8.782,1.216
58.805827,83.607,8.879,1.076
58.806071,83.586,8.873,1.162
58.806467,83.571,8.885,1.148
58.806691,83.658,8.830,1.176
58.806924,83.596,8.876,1.119
58.807127,83.502,8.910,1.219
58.807329,83.647,8.838,1.163
58.807613,83.796,8.758,1.134
58.807814,83.644,8.832,1.205
58.876637,83.917,8.832,1.205
58.940077,83.917,8.832,1.205
58.987286,83.918,8.809,1.317
58.987604,83.952,8.830,1.106
58.987758,83.843,8.871,1.233
58.987912,83.912,8.846,1.148
58.988198,83.958,8.809,1.190
58.988373,83.759,8.942,1.136
58.988540,83.880,8.856,1.192
58.988829,83.991,8.784,1.218
58.989136,83.986,8.803,1.136
59.075869,83.451,8.803,1.136
59.117770,83.451,8.803,1.136
59.166186,83.334,8.858,1.203
59.166925,83.478,8.779,1.175
59.167245,83.422,8.797,1.247
59.167628,83.478,8.799,1.079
59.167948,83.410,8.802,1.261
59.168511,83.400,8.824,1.178
59.168790,83.377,8.838,1.178
59.169031,83.467,8.797,1.121
59.169266,83.456,8.820,1.035
59.274888,83.119,8.820,1.035
59.299012,83.119,8.820,1.035
59.345412,82.943,8.895,1.160
59.345792,82.853,8.931,1.234
59.346077,83.194,8.738,1.232
59.346424,82.936,8.911,1.105
59.346613,83.075,8.825,1.133
59.347474,83.058,8.809,1.260
59.347871,83.126,8.787,1.178
59.348176,82.954,8.882,1.192
59.348762,83.088,8.818,1.134
59.476438,83.833,8.818,1.134
59.476673,83.833,8.818,1.134
59.526825,83.927,8.730,1.318
59.527200,83.738,8.866,1.163
59.533091,83.767,8.855,1.134
59.534501,84.038,8.689,1.204
59.535074,83.815,8.825,1.147
59.535372,83.799,8.834,1.149
59.535603,83.736,8.861,1.191
59.535863,83.999,8.722,1.147
59.536075,83.685,8.882,1.235
59.656991,83.685,8.882,1.235
59.676409,82.264,8.882,1.235
59.706181,82.433,8.807,1.133
59.706748,82.385,8.821,1.193
59.707019,82.451,8.790,1.162
59.707684,82.380,8.806,1.276
59.708195,82.399,8.814,1.188
59.708614,82.421,8.798,1.202
59.708843,82.395,8.822,1.163
59.709056,82.242,8.891,1.248
59.709605,82.286,8.882,1.178
59.838153,82.286,8.882,1.178
59.877130,83.929,8.882,1.178
59.887455,83.888,8.906,1.175
59.888043,84.051,8.792,1.276
59.888364,83.858,8.915,1.219
59.888604,83.967,8.841,1.275
59.888953,84.028,8.813,1.233
59.889170,84.001,8.842,1.164
59.889408,83.995,8.827,1.261
59.889604,83.979,8.869,1.091
59.889789,84.074,8.808,1.121
60.019851,84.074,8.808,1.121
60.065910,84.057,8.805,1.189
60.068407,83.982,8.859,1.134
60.068873,84.116,8.782,1.133
60.069304,84.102,8.787,1.146
60.069978,84.254,8.699,1.147
60.070562,83.870,8.905,1.234
60.070964,84.123,8.774,1.148
60.071255,84.017,8.825,1.204
60.071570,83.997,8.831,1.233
60.076797,84.113,8.831,1.233
60.196710,84.113,8.831,1.233
60.244907,84.201,8.781,1.232
60.245132,84.216,8.775,1.221
60.245352,84.095,8.831,1.290
60.245515,84.268,8.759,1.146
60.245692,84.178,8.794,1.234
60.245854,84.255,8.761,1.175
60.246028,84.220,8.765,1.260
60.246192,84.085,8.862,1.163
60.246482,84.210,8.779,1.218
60.275360,83.654,8.779,1.218
60.384360,83.654,8.779,1.218
60.426035,83.612,8.810,1.178
60.426495,83.555,8.842,1.178
60.426675,83.612,8.814,1.162
60.426872,83.704,8.768,1.133
60.427018,83.540,8.845,1.205
60.427170,83.526,8.851,1.218
60.427309,83.571,8.839,1.147
60.427738,83.754,8.742,1.119
60.427885,83.596,8.825,1.147
60.474960,82.031,8.825,1.147
60.561376,82.031,8.825,1.147
60.608439,81.968,8.855,1.176
60.609715,82.000,8.836,1.177
60.610134,82.051,8.794,1.234
60.610605,82.065,8.799,1.178
60.611144,81.835,8.947,1.106
60.611585,82.014,8.825,1.190
60.612158,82.025,8.820,1.187
60.612737,82.148,8.768,1.105
60.613074,81.927,8.862,1.246
60.676485,82.563,8.862,1.246
60.737183,82.563,8.862,1.246
60.788149,82.670,8.809,1.218
60.788804,82.716,8.795,1.161
60.789157,82.658,8.819,1.203
60.789340,82.772,8.765,1.163
60.789518,82.483,8.915,1.203
60.789905,82.554,8.882,1.178
60.790067,82.743,8.769,1.220
60.790610,82.472,8.930,1.165
60.790854,82.742,8.782,1.161
60.875849,84.386,8.782,1.161
60.916347,84.386,8.782,1.161
60.965372,84.199,8.889,1.149
60.968058,84.387,8.784,1.147
60.968555,84.275,8.834,1.219
60.968844,84.271,8.838,1.206
60.969055,84.266,8.860,1.106
60.969286,84.327,8.798,1.249
60.969492,84.080,8.951,1.178
60.969694,84.248,8.862,1.149
60.969923,84.252,8.846,1.223
61.077049,84.215,8.846,1.223
61.097717,84.215,8.846,1.223
61.145570,84.275,8.823,1.161
61.146651,84.151,8.892,1.175
61.146944,84.280,8.822,1.149
61.147155,84.212,8.862,1.149
61.147393,84.291,8.819,1.132
61.147596,84.302,8.787,1.273
61.147815,84.303,8.804,1.177
61.148282,84.221,8.825,1.317
61.148512,84.158,8.898,1.121
61.277049,84.278,8.898,1.121
61.277746,84.278,8.898,1.121
61.327872,84.355,8.849,1.147
61.329575,84.341,8.865,1.105
61.329942,84.360,8.827,1.247
61.330498,84.356,8.853,1.119
61.330755,84.481,8.757,1.249
61.331125,84.331,8.856,1.178
61.331364,84.343,8.868,1.079
61.331826,84.335,8.836,1.276
61.332065,84.355,8.846,1.162
61.457759,84.355,8.846,1.162
61.475303,83.565,8.846,1.162
61.508773,83.664,8.774,1.233
61.509297,83.538,8.865,1.147
61.509620,83.579,8.832,1.191
61.509939,83.748,8.742,1.147
61.510205,83.606,8.828,1.134
61.510828,83.644,8.814,1.091
61.511113,83.432,8.911,1.223
61.511369,83.802,8.694,1.232
61.511985,83.499,8.838,1.388
61.640221,83.499,8.838,1.388
61.677487,82.163,8.838,1.388
61.689235,82.277,8.825,1.147
61.689911,82.285,8.815,1.174
61.690741,82.410,8.738,1.189
61.691075,82.408,8.761,1.091
61.691564,82.309,8.806,1.149
61.691789,82.305,8.786,1.251
61.692204,82.201,8.873,1.134
61.692624,82.312,8.805,1.147
61.692849,82.313,8.814,1.105
61.816326,82.313,8.814,1.105
61.864947,82.291,8.798,1.231
61.865365,82.318,8.785,1.220
61.865965,82.195,8.855,1.233
61.866659,82.167,8.897,1.119
61.867132,82.338,8.783,1.178
61.867863,82.299,8.800,1.204
61.870118,82.271,8.809,1.236
61.870745,82.351,8.754,1.275
61.871399,82.156,8.877,1.234
61.876692,82.309,8.877,1.234
61.995644,82.309,8.877,1.234
62.044498,82.322,8.879,1.193
62.044937,82.253,8.909,1.236
62.045162,82.300,8.908,1.121
62.045275,82.349,8.876,1.133
62.045562,82.412,8.821,1.222
62.045796,82.366,8.867,1.133
62.045948,82.467,8.790,1.219
62.046109,82.509,8.777,1.165
62.046440,82.374,8.849,1.193
62.074228,82.847,8.849,1.193
62.175809,82.847,8.849,1.193
62.226739,82.706,8.925,1.206
62.227645,82.921,8.802,1.219
62.228040,82.966,8.776,1.219
62.228407,82.995,8.768,1.179
62.229192,82.731,8.912,1.206
62.229485,82.959,8.803,1.107
62.229714,82.739,8.915,1.166
62.229929,83.006,8.759,1.192
62.230164,82.929,8.808,1.163
62.275836,83.285,8.808,1.163
62.366025,83.285,8.808,1.163
62.415745,83.069,8.937,1.135
62.416282,83.333,8.769,1.224
62.416577,83.243,8.850,1.078
62.417103,83.382,8.733,1.264
62.417409,83.227,8.824,1.248
62.417616,83.269,8.806,1.219
62.417840,83.093,8.927,1.120
62.418044,83.354,8.767,1.177
62.418367,83.415,8.732,1.178
62.475834,83.064,8.732,1.178
62.535757,83.064,8.732,1.178
62.584919,82.833,8.861,1.207
62.585150,83.117,8.689,1.233
62.585697,82.668,8.929,1.335
62.585910,82.992,8.795,1.078
62.587291,82.760,8.888,1.278
62.587634,82.807,8.883,1.176
62.588676,83.314,8.582,1.191
62.589930,82.845,8.875,1.108
62.590333,82.939,8.795,1.222
62.678059,83.162,8.795,1.222
62.715867,83.162,8.795,1.222
62.764371,83.056,8.858,1.207
62.765004,83.052,8.865,1.190
62.766549,83.119,8.852,1.064
62.767037,83.101,8.853,1.109
62.767314,83.448,8.659,1.091
62.767459,82.978,8.891,1.262
62.767589,83.051,8.858,1.221
62.767734,83.011,8.905,1.108
62.767860,83.140,8.808,1.220
62.876842,82.580,8.808,1.220
62.896301,82.580,8.808,1.220
62.946581,82.578,8.831,1.122
62.946980,82.562,8.812,1.249
62.947283,82.640,8.783,1.178
62.947584,82.638,8.787,1.164
62.948183,82.449,8.912,1.093
62.948525,82.701,8.769,1.078
62.949075,82.648,8.787,1.136
62.949628,82.705,8.718,1.304
62.950002,82.574,8.833,1.122
63.077063,84.106,8.833,1.122
63.077551,84.106,8.833,1.122
63.127006,83.920,8.925,1.206
63.127761,84.143,8.803,1.164
63.128039,84.023,8.876,1.152
63.128275,84.308,8.702,1.192
63.128552,84.349,8.681,1.175
63.128787,83.950,8.905,1.220
63.129243,84.112,8.805,1.250
63.129679,83.858,8.968,1.176
63.129937,84.240,8.754,1.122
63.259748,84.240,8.754,1.122
63.277731,83.957,8.754,1.122
63.305282,83.953,8.746,1.176
63.305696,83.828,8.812,1.206
63.306170,83.927,8.772,1.119
63.306729,83.927,8.774,1.109
63.307646,83.761,8.856,1.178
63.308332,84.160,8.632,1.149
63.308712,84.123,8.654,1.149
63.309313,84.190,8.645,0.993
63.309676,83.914,8.771,1.164
63.436484,83.914,8.771,1.164
63.476408,83.688,8.771,1.164
63.485192,83.725,8.750,1.165
63.485734,83.810,8.707,1.134
63.485989,83.555,8.847,1.165
63.486368,83.795,8.726,1.080
63.486988,83.639,8.793,1.193
63.487314,83.726,8.761,1.106
63.487615,83.850,8.698,1.064
63.488030,83.781,8.735,1.077
63.488398,83.768,8.739,1.092
63.617129,83.768,8.739,1.092
63.664754,83.748,8.748,1.107
63.665161,83.573,8.828,1.208
63.665729,83.934,8.591,1.375
63.666769,84.021,8.608,1.020
63.667186,83.926,8.652,1.077
63.667508,83.743,8.748,1.122
63.668477,83.577,8.814,1.263
63.668774,83.703,8.773,1.107
63.669000,83.692,8.783,1.092
63.677304,82.410,8.783,1.092
63.795185,82.410,8.783,1.092
63.845610,82.485,8.721,1.177
63.845988,82.495,8.727,1.121
63.846228,82.211,8.878,1.181
63.846645,82.714,8.617,1.050
63.846912,82.673,8.637,1.065
63.847155,82.545,8.684,1.191
63.847807,82.604,8.664,1.122
63.848058,82.570,8.700,1.050
63.848452,82.624,8.644,1.163
63.877658,83.403,8.644,1.163
63.977995,83.403,8.644,1.163
64.026756,83.244,8.741,1.135
64.027053,83.273,8.727,1.121
64.027265,83.338,8.687,1.137
64.027416,83.235,8.758,1.077
64.027555,83.390,8.674,1.050
64.027716,83.116,8.818,1.120
64.027855,83.430,8.657,1.023
64.028026,83.354,8.696,1.049
64.028172,83.166,8.788,1.123
64.078173,84.625,8.788,1.123
64.155594,84.625,8.788,1.123
64.205298,84.573,8.807,1.179
64.205765,84.729,8.733,1.109
64.206061,84.894,8.639,1.118
64.206515,84.786,8.704,1.093
64.207168,84.780,8.722,1.005
64.207539,84.873,8.663,1.050
64.208187,84.613,8.805,1.065
64.208499,84.774,8.726,1.007
64.209072,84.679,8.766,1.080
64.277230,83.753,8.766,1.080
64.335993,83.753,8.766,1.080
64.379955,83.916,8.673,1.080
64.380373,83.724,8.788,1.049
64.380609,83.796,8.736,1.108
64.381054,83.778,8.760,1.036
64.381460,83.821,8.728,1.078
64.381807,83.946,8.661,1.052
64.382068,83.636,8.844,1.020
64.382360,83.681,8.799,1.121
64.382637,83.891,8.696,1.035
64.473697,83.668,8.696,1.035
64.516321,83.668,8.696,1.035
64.554082,83.587,8.746,1.022
64.554190,83.519,8.783,1.036
64.554439,83.575,8.741,1.078
64.554541,83.462,8.799,1.121
64.554810,83.704,8.660,1.107
64.554927,83.556,8.750,1.094
64.555016,83.575,8.745,1.063
64.555115,83.574,8.748,1.051
64.555203,83.537,8.758,1.105
64.678805,85.468,8.758,1.105
64.695998,85.468,8.758,1.105
64.736464,85.326,8.844,1.091
64.737063,85.555,8.709,1.092
64.737628,85.382,8.823,1.021
64.738385,85.514,8.728,1.123
64.738970,85.470,8.764,1.065
64.739460,85.477,8.755,1.092
64.739818,85.496,8.735,1.148
64.740104,85.540,8.728,1.036
64.741074,85.441,8.781,1.064
64.875743,82.523,8.781,1.064
64.876121,82.523,8.781,1.064
64.916040,82.652,8.697,1.108
64.916418,82.513,8.798,1.009
64.917039,82.475,8.809,1.064
64.917432,82.696,8.662,1.150
64.917652,82.523,8.786,1.038
64.917949,82.809,8.655,0.879
64.918383,82.665,8.665,1.219
64.918731,82.587,8.747,1.049
64.918940,82.578,8.724,1.179
65.055032,82.578,8.724,1.179
65.073189,83.343,8.724,1.179
65.093823,83.459,8.667,1.122
65.094163,83.269,8.789,1.079
65.094502,83.313,8.745,1.164
65.094910,83.570,8.620,1.024
65.095152,83.238,8.799,1.121
65.095359,83.312,8.754,1.122
65.095631,83.361,8.743,1.037
65.095789,83.468,8.673,1.062
65.095949,83.396,8.707,1.106
65.236002,83.396,8.707,1.106
65.273449,83.426,8.701,1.048
65.273604,83.493,8.701,1.048
65.273826,83.363,8.777,1.049
65.273935,83.580,8.648,1.063
65.274035,83.480,8.697,1.108
65.274141,83.450,8.723,1.064
65.274373,83.210,8.851,1.122
65.274531,83.556,8.658,1.078
65.274638,83.418,8.727,1.135
65.274754,83.443,8.730,1.050
65.415985,83.443,8.730,1.050
65.454420,83.412,8.745,1.066
65.454814,83.520,8.685,1.051
65.455014,83.487,8.690,1.121
65.455214,83.576,8.641,1.108
65.455388,83.437,8.728,1.078
65.455557,83.366,8.760,1.120
65.455742,83.527,8.653,1.193
65.455905,83.362,8.771,1.079
65.456079,83.421,8.723,1.149
65.476078,84.375,8.723,1.149
65.597980,84.375,8.723,1.149
65.635513,84.499,8.663,1.081
65.635939,84.340,8.743,1.149
65.636897,84.208,8.818,1.162
65.637155,84.431,8.688,1.164
65.637421,84.437,8.694,1.108
65.637617,84.322,8.743,1.206
65.638128,84.169,8.843,1.150
65.638622,84.535,8.646,1.062
65.638827,84.373,8.732,1.107
65.674418,83.689,8.732,1.107
65.774987,83.689,8.732,1.107
65.815084,83.821,8.657,1.108
65.815416,83.775,8.700,1.022
65.815627,83.620,8.757,1.178
65.815883,83.687,8.714,1.204
65.816069,83.666,8.745,1.109
65.816618,83.662,8.759,1.049
65.816873,83.559,8.809,1.092
65.817080,83.800,8.658,1.163
65.817252,83.843,8.653,1.065
65.874347,84.079,8.653,1.065
65.955442,84.079,8.653,1.065
65.994164,83.781,8.793,1.193
65.994771,83.845,8.769,1.135
65.994955,83.987,8.701,1.080
65.995187,83.984,8.716,1.008
65.995412,83.987,8.704,1.065
65.995561,83.847,8.781,1.067
65.997014,84.024,8.662,1.178
65.997589,83.694,8.861,1.094
65.997835,83.821,8.782,1.137
66.076030,83.046,8.782,1.137
66.137606,83.046,8.782,1.137
66.174727,83.131,8.750,1.051
66.175114,83.100,8.760,1.093
66.175369,83.180,8.727,1.023
66.175628,83.173,8.705,1.148
66.175865,83.204,8.707,1.049
66.176119,83.077,8.760,1.152
66.176352,83.138,8.740,1.076
66.176583,83.030,8.788,1.152
66.176840,83.128,8.734,1.136
66.274969,83.740,8.734,1.136
66.317549,83.740,8.734,1.136
66.356279,83.752,8.726,1.137
66.357372,83.733,8.766,0.994
66.357890,83.783,8.736,0.994
66.358203,83.888,8.651,1.107
66.358950,83.755,8.725,1.135
66.359257,83.638,8.796,1.133
66.359779,83.858,8.697,0.963
66.360081,83.746,8.741,1.078
66.360365,83.674,8.782,1.094
66.474735,83.341,8.782,1.094
66.496213,83.341,8.782,1.094
66.534731,83.491,8.707,1.035
66.535180,83.477,8.713,1.048
66.535761,83.516,8.678,1.107
66.536070,83.172,8.880,1.092
66.536423,83.513,8.689,1.063
66.536754,83.430,8.739,1.050
66.537045,83.515,8.685,1.080
66.537357,83.446,8.724,1.080
66.537996,83.498,8.689,1.105
66.675870,83.260,8.689,1.105
66.676235,83.260,8.689,1.105
66.715898,83.029,8.821,1.108
66.716405,83.228,8.716,1.064
66.716763,83.217,8.710,1.122
66.717141,83.166,8.746,1.093
66.717822,83.028,8.831,1.065
66.718190,83.223,8.719,1.063
66.718702,83.118,8.765,1.134
66.719323,83.123,8.794,0.980
66.719706,83.133,8.758,1.123
66.855874,83.133,8.758,1.123
66.874134,84.398,8.758,1.123
66.895795,84.504,8.706,1.079
66.896318,84.345,8.791,1.108
66.896726,84.393,8.772,1.063
66.897020,84.508,8.704,1.079
66.897345,84.194,8.875,1.122
66.897628,84.503,8.702,1.107
66.897902,84.508,8.689,1.162
66.898811,84.491,8.732,0.979
66.899277,84.510,8.695,1.120
67.036378,84.510,8.695,1.120
67.075766,84.458,8.727,1.107
67.076268,83.110,8.727,1.107
67.076489,82.958,8.811,1.121
67.076650,83.008,8.794,1.065
67.076832,83.071,8.752,1.094
67.076967,83.085,8.762,1.008
67.077119,83.058,8.760,1.093
67.077246,83.228,8.660,1.107
67.077461,82.936,8.826,1.109
67.077593,83.114,8.722,1.122
67.219517,83.114,8.722,1.122
67.255923,82.934,8.813,1.178
67.256942,83.323,8.635,0.965
67.257515,83.011,8.789,1.079
67.258159,83.317,8.624,1.035
67.259207,82.838,8.869,1.166
67.259571,83.225,8.659,1.123
67.259812,83.079,8.739,1.135
67.260079,83.138,8.729,1.023
67.261026,83.164,8.691,1.134
67.276713,83.395,8.691,1.134
67.395855,83.395,8.691,1.134
67.436898,83.367,8.736,0.994
67.437372,83.374,8.706,1.122
67.437628,83.399,8.700,1.078
67.437904,83.390,8.700,1.107
67.438115,83.422,8.681,1.108
67.438884,83.258,8.779,1.106
67.439825,83.304,8.751,1.106
67.440189,83.333,8.722,1.165
67.440556,83.284,8.769,1.078
67.475450,83.765,8.769,1.078
67.575991,83.765,8.769,1.078
67.627686,84.015,8.624,1.063
67.628164,83.930,8.660,1.135
67.628551,83.827,8.730,1.093
67.628843,83.641,8.842,1.080
67.629156,83.797,8.755,1.050
67.629414,83.757,8.773,1.079
67.629695,83.870,8.684,1.193
67.629940,83.908,8.682,1.092
67.631480,83.794,8.743,1.121
67.674736,84.886,8.743,1.121
67.757199,84.886,8.743,1.121
67.802855,84.906,8.739,1.078
67.803380,84.937,8.717,1.105
67.803799,84.902,8.739,1.092
